PhoneNumber,Name,City,State,Carrier,Type,SpamScore
+916322482580,Manoj Bhatia,Aurangabad,Maharashtra,Jio,Mobile,0
+917188536727,Vijay Pai,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+917771169315,Rohit Chatterjee,Nagpur,Maharashtra,Jio,Mobile,0
+918469965164,Uma Singh,Hyderabad,Telangana,BSNL,Mobile,0
+919861776309,Savita Dey,Thiruvananthapuram,Kerala,Jio,Mobile,0
+917199975207,Ishaan Kaul,Thane,Maharashtra,BSNL,Mobile,0
+917471829562,Rohit Patel,Lucknow,Uttar Pradesh,BSNL,Mobile,0
+916079959444,Dhruv Solanki,Aurangabad,Maharashtra,Airtel,Mobile,0
+916196082521,Brijesh Singh,Lucknow,Uttar Pradesh,BSNL,Mobile,0
+917924426243,Amanpreet Malhotra,Ranchi,Jharkhand,BSNL,Mobile,0
+917827214305,Lalita Parmar,Bhopal,Madhya Pradesh,Vodafone Idea,Mobile,0
+917935186749,Arun Biswas,Mysore,Karnataka,BSNL,Mobile,0
+917735031563,Rohan Hegde,Surat,Gujarat,Vodafone Idea,Mobile,0
+917990221186,Kunal Shukla,Ranchi,Jharkhand,Airtel,Mobile,0
+918612645631,Kiran Shekhawat,Bhopal,Madhya Pradesh,Jio,Mobile,0
+917957257811,Padma Singh,Thiruvananthapuram,Kerala,Vodafone Idea,Mobile,0
+918835342274,Pooja Choudhary,Udaipur,Rajasthan,Airtel,Mobile,0
+917530043066,Namita Singh,Agra,Uttar Pradesh,Jio,Mobile,0
+918235199331,Alpesh Chopra,Coimbatore,Tamil Nadu,BSNL,Mobile,0
+919486439242,Deepa Sethi,Hubli,Karnataka,Jio,Mobile,0
+917970959290,Jitesh Pandey,Thiruvananthapuram,Kerala,BSNL,Mobile,0
+919989556093,Meera Rawat,Hyderabad,Telangana,BSNL,Mobile,0
+919714907982,Varun Bhat,Nagpur,Maharashtra,Airtel,Mobile,0
+917050654731,Aarav Khare,Patna,Bihar,Airtel,Mobile,0
+917096838324,Sanjiv Paul,Mysore,Karnataka,Jio,Mobile,0
+916222454136,Sunita Rao,Surat,Gujarat,Airtel,Mobile,0
+918689081593,Mohan Jadeja,Bhopal,Madhya Pradesh,Vodafone Idea,Mobile,0
+918397130516,Sumit Kumar,Ranchi,Jharkhand,Airtel,Mobile,0
+918746213442,Ishaan Gogoi,Noida,Uttar Pradesh,Jio,Mobile,0
+916330119817,Tushar Kurup,Bhubaneswar,Odisha,BSNL,Mobile,0
+918635689333,Savita Kamath,Faridabad,Haryana,Vodafone Idea,Mobile,0
+917795284578,Savita Gogoi,Hubli,Karnataka,Airtel,Mobile,0
+919240631726,Manpreet Patil,Dehradun,Uttarakhand,Airtel,Mobile,0
+918166451355,Amita Pai,Vijayawada,Andhra Pradesh,Vodafone Idea,Mobile,0
+919564489829,Pankaj Mathur,Faridabad,Haryana,Jio,Mobile,0
+917753015879,Alpesh Bhatia,Patna,Bihar,BSNL,Mobile,0
+917871180238,Vijay Talwar,Bangalore,Karnataka,Jio,Mobile,0
+919429582907,Varun Negi,Indore,Madhya Pradesh,Airtel,Mobile,0
+918716995558,Sunita Chopra,Tiruchirappalli,Tamil Nadu,Vodafone Idea,Mobile,0
+918333235804,Jaspreet Kurup,Chennai,Tamil Nadu,Airtel,Mobile,0
+919628519960,Usha Chatterjee,Allahabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+918473884670,Preeti Yadav,Jodhpur,Rajasthan,Vodafone Idea,Mobile,0
+917578568214,Dinesh Mishra,Agra,Uttar Pradesh,Vodafone Idea,Mobile,0
+917825703317,Vijay Rawat,Delhi,Delhi,Vodafone Idea,Mobile,0
+917373283706,Shalini Jadeja,Jodhpur,Rajasthan,Airtel,Mobile,0
+918924087151,Seema Ahuja,Vadodara,Gujarat,Jio,Mobile,0
+919047665382,Tarun Tripathi,Guwahati,Assam,Jio,Mobile,0
+918725055490,Aman Mehra,Jaipur,Rajasthan,Jio,Mobile,0
+919755181418,Aadhya Pandey,Agra,Uttar Pradesh,Airtel,Mobile,0
+919452624324,Naresh Rawat,Ahmedabad,Gujarat,Airtel,Mobile,0
+917732296530,Aanya Kamath,Tiruchirappalli,Tamil Nadu,Jio,Mobile,0
+916392094763,Sukhpreet Barua,Ghaziabad,Uttar Pradesh,Jio,Mobile,0
+918380972400,Shaurya Chatterjee,Ghaziabad,Uttar Pradesh,Airtel,Mobile,0
+919936090199,Tejinder More,Jabalpur,Madhya Pradesh,BSNL,Mobile,0
+918436089586,Lalita Arora,Pune,Maharashtra,Vodafone Idea,Mobile,0
+918424063374,Asha Sarkar,Thane,Maharashtra,Jio,Mobile,0
+917315539719,Sunita Menon,Chennai,Tamil Nadu,Airtel,Mobile,0
+919332525061,Karthik Tandon,Jodhpur,Rajasthan,Vodafone Idea,Mobile,0
+918449438920,Nitin Kumar,Visakhapatnam,Andhra Pradesh,Vodafone Idea,Mobile,0
+918564177864,Neha Parmar,Dehradun,Uttarakhand,BSNL,Mobile,0
+919342526266,Simran Shukla,Kochi,Kerala,Vodafone Idea,Mobile,0
+918887940282,Varun Iyer,Kochi,Kerala,BSNL,Mobile,0
+917435971118,Swapna Sarkar,Aurangabad,Maharashtra,Jio,Mobile,0
+918215599979,Vineet Mandal,Hyderabad,Telangana,Airtel,Mobile,0
+917155217666,Reyansh Roy,Nagpur,Maharashtra,Jio,Mobile,0
+916168557586,Advik Chakraborty,Ghaziabad,Uttar Pradesh,Airtel,Mobile,0
+919116520840,Yash More,Hyderabad,Telangana,BSNL,Mobile,0
+917368691383,Tejinder Talwar,Kolkata,West Bengal,Airtel,Mobile,0
+917557006833,Sunanda Chakraborty,Mangalore,Karnataka,Airtel,Mobile,0
+916159027058,Umesh Shetty,Mysore,Karnataka,Jio,Mobile,0
+918623525613,Mohan Saikia,Pune,Maharashtra,Airtel,Mobile,0
+917022549965,Ajay Chauhan,Jammu,Jammu & Kashmir,Airtel,Mobile,0
+917846774417,Kavita Jadhav,Tiruchirappalli,Tamil Nadu,Jio,Mobile,0
+917811604393,Krishna Bajaj,Salem,Tamil Nadu,Jio,Mobile,0
+918823493784,Swati Nair,Kochi,Kerala,Airtel,Mobile,0
+917835320310,Preeti Solanki,Tiruchirappalli,Tamil Nadu,BSNL,Mobile,0
+919134412603,Sai Talwar,Chennai,Tamil Nadu,Vodafone Idea,Mobile,0
+917530995990,Kapil Saxena,Srinagar,Jammu & Kashmir,BSNL,Mobile,0
+916363510746,Meera Tripathi,Surat,Gujarat,BSNL,Mobile,0
+917066116442,Dhruv Naidu,Kanpur,Uttar Pradesh,BSNL,Mobile,0
+919675104023,Anvi Jadhav,Guwahati,Assam,Airtel,Mobile,0
+919717228541,Rachna Bhat,Varanasi,Uttar Pradesh,Jio,Mobile,0
+916041499049,Mahesh Arora,Gurugram,Haryana,BSNL,Mobile,0
+919173451999,Vineet Jadhav,Chandigarh,Punjab,Airtel,Mobile,0
+917524161470,Sara Kapoor,Nashik,Maharashtra,Jio,Mobile,0
+919021656502,Manpreet Patel,Ghaziabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+917343377964,Ritu Gupta,Ahmedabad,Gujarat,Jio,Mobile,0
+916372870197,Vishal Mathur,Bhubaneswar,Odisha,Vodafone Idea,Mobile,0
+917392115611,Nikhil Chakraborty,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+919376799543,Ramesh Jain,Thiruvananthapuram,Kerala,Jio,Mobile,0
+919315730276,Anika Kulkarni,Noida,Uttar Pradesh,Airtel,Mobile,0
+918941914676,Aadhya Naidu,Belgaum,Karnataka,Jio,Mobile,0
+918295623006,Tarun Paul,Kanpur,Uttar Pradesh,BSNL,Mobile,0
+917798718899,Tejinder Pawar,Gwalior,Madhya Pradesh,Airtel,Mobile,0
+916326427597,Manpreet Roy,Bhubaneswar,Odisha,Jio,Mobile,0
+917987386735,Sara Thakur,Thane,Maharashtra,Airtel,Mobile,0
+919590807220,Radha More,Mangalore,Karnataka,Airtel,Mobile,0
+918036191589,Priya Mir,Hubli,Karnataka,BSNL,Mobile,0
+919364397681,Alpesh Choudhary,Jammu,Jammu & Kashmir,Vodafone Idea,Mobile,0
+916051268426,Aadhya Kulkarni,Bangalore,Karnataka,Vodafone Idea,Mobile,0
+917849757707,Ayaan Negi,Delhi,Delhi,Vodafone Idea,Mobile,0
+919597774540,Raman Vaghela,Aurangabad,Maharashtra,BSNL,Mobile,0
+918457866959,Garima Bhatia,Madurai,Tamil Nadu,Vodafone Idea,Mobile,0
+919163802158,Smita Dubey,Ghaziabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+916352221473,Sanjay Mehta,Tiruchirappalli,Tamil Nadu,Vodafone Idea,Mobile,0
+918678184897,Seema Bora,Thane,Maharashtra,Airtel,Mobile,0
+919548368783,Yogesh Shetty,Srinagar,Jammu & Kashmir,Airtel,Mobile,0
+919679222972,Arnav Tomar,Guwahati,Assam,BSNL,Mobile,0
+918159090405,Aarohi Reddy,Bhubaneswar,Odisha,Airtel,Mobile,0
+917468352288,Sarita Mukherjee,Kochi,Kerala,Vodafone Idea,Mobile,0
+917473479369,Nitin Biswas,Indore,Madhya Pradesh,Jio,Mobile,0
+917553593587,Aditya Dey,Rajkot,Gujarat,BSNL,Mobile,0
+918889064761,Kavita Chatterjee,Bangalore,Karnataka,BSNL,Mobile,0
+917479654912,Jitesh Rao,Agra,Uttar Pradesh,Airtel,Mobile,0
+918114226894,Neelam Mehra,Bangalore,Karnataka,Airtel,Mobile,0
+919173421260,Chetan Ahuja,Dehradun,Uttarakhand,BSNL,Mobile,0
+917184547392,Ashish Saikia,Dehradun,Uttarakhand,Jio,Mobile,0
+917855172425,Tushar Ghosh,Belgaum,Karnataka,Airtel,Mobile,0
+918067136556,Garima More,Srinagar,Jammu & Kashmir,BSNL,Mobile,0
+919125411187,Satish Gupta,Surat,Gujarat,Jio,Mobile,0
+917453519349,Sapna Singh,Rajkot,Gujarat,Jio,Mobile,0
+918619776895,Sunil Das,Navi Mumbai,Maharashtra,Jio,Mobile,0
+917272877033,Kiran Arora,Vadodara,Gujarat,Vodafone Idea,Mobile,0
+916031010745,Nikhil Chauhan,Delhi,Delhi,Jio,Mobile,0
+917478774187,Manju Hegde,Thiruvananthapuram,Kerala,Vodafone Idea,Mobile,0
+918330815220,Swapna Tandon,Udaipur,Rajasthan,BSNL,Mobile,0
+919975440600,Lakhan Rathore,Navi Mumbai,Maharashtra,Vodafone Idea,Mobile,0
+916310203151,Anika Pillai,Chandigarh,Punjab,Vodafone Idea,Mobile,0
+917932294035,Myra Menon,Salem,Tamil Nadu,Jio,Mobile,0
+917315206170,Brijesh Choudhary,Mysore,Karnataka,BSNL,Mobile,0
+919450570393,Manju Saxena,Vadodara,Gujarat,BSNL,Mobile,0
+917142892300,Anvi Sethi,Visakhapatnam,Andhra Pradesh,Airtel,Mobile,0
+917012229322,Reema Biswas,Kochi,Kerala,Jio,Mobile,0
+916124950820,Aanya Verma,Faridabad,Haryana,Airtel,Mobile,0
+919652591400,Vijay Shetty,Chennai,Tamil Nadu,Vodafone Idea,Mobile,0
+919910271213,Arun Hegde,Agra,Uttar Pradesh,Jio,Mobile,0
+919887431862,Pavan Negi,Bhubaneswar,Odisha,Jio,Mobile,0
+918016242609,Ishaan Joshi,Bangalore,Karnataka,Jio,Mobile,0
+917345550792,Rupesh Chauhan,Ghaziabad,Uttar Pradesh,Jio,Mobile,0
+917463533110,Uma Raina,Hyderabad,Telangana,BSNL,Mobile,0
+918641884019,Poonam Singhal,Hyderabad,Telangana,Jio,Mobile,0
+916069386529,Sara Shukla,Jaipur,Rajasthan,Vodafone Idea,Mobile,0
+919399368871,Manpreet Dey,Jodhpur,Rajasthan,Jio,Mobile,0
+916023197709,Pradeep Sharma,Salem,Tamil Nadu,BSNL,Mobile,0
+919181148138,Namita Mehta,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+918450906899,Aadhya Reddy,Vijayawada,Andhra Pradesh,Vodafone Idea,Mobile,0
+916386816684,Rohan Pandey,Jammu,Jammu & Kashmir,BSNL,Mobile,0
+918579175058,Ishaan Tandon,Raipur,Chhattisgarh,Jio,Mobile,0
+919344420179,Manju Dar,Allahabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+917055093903,Shalini Agarwal,Allahabad,Uttar Pradesh,Jio,Mobile,0
+916250558041,Aarohi Mitra,Rajkot,Gujarat,Airtel,Mobile,0
+918624048585,Sapna Kumar,Kochi,Kerala,BSNL,Mobile,0
+917396217184,Aditya Bora,Salem,Tamil Nadu,Vodafone Idea,Mobile,0
+916290813541,Pari Singhal,Madurai,Tamil Nadu,BSNL,Mobile,0
+917893136086,Shravan Arora,Dehradun,Uttarakhand,Airtel,Mobile,0
+919064188998,Bhavna Jain,Udaipur,Rajasthan,Jio,Mobile,0
+919177186471,Shravan Warrier,Gwalior,Madhya Pradesh,Airtel,Mobile,0
+919256719465,Umesh Gogoi,Thane,Maharashtra,BSNL,Mobile,0
+917560086008,Satish Tiwari,Bhopal,Madhya Pradesh,Airtel,Mobile,0
+919550455040,Vihaan Kaul,Thiruvananthapuram,Kerala,Vodafone Idea,Mobile,0
+917984768057,Sushma Kurup,Amritsar,Punjab,Vodafone Idea,Mobile,0
+916213821269,Raman Rawat,Chandigarh,Punjab,Vodafone Idea,Mobile,0
+919924871981,Amanpreet Mandal,Madurai,Tamil Nadu,Airtel,Mobile,0
+918921946077,Atharv Chauhan,Thane,Maharashtra,Jio,Mobile,0
+919072748517,Aanya Tandon,Mangalore,Karnataka,Vodafone Idea,Mobile,0
+919352503635,Shaurya Sethi,Nagpur,Maharashtra,Vodafone Idea,Mobile,0
+918644993020,Anita Mitra,Noida,Uttar Pradesh,Airtel,Mobile,0
+917357880755,Dinesh Agarwal,Jammu,Jammu & Kashmir,BSNL,Mobile,0
+919684619280,Sara Dutta,Tiruchirappalli,Tamil Nadu,BSNL,Mobile,0
+919675357937,Jitesh Kurup,Nashik,Maharashtra,Jio,Mobile,0
+919026731232,Garima Bora,Ranchi,Jharkhand,Jio,Mobile,0
+918746539500,Puneet Verma,Bhubaneswar,Odisha,Airtel,Mobile,0
+918842334618,Savita Kulkarni,Madurai,Tamil Nadu,Jio,Mobile,0
+917619950932,Naresh Pawar,Nashik,Maharashtra,Jio,Mobile,0
+919272826683,Yogesh Ghosh,Dehradun,Uttarakhand,Airtel,Mobile,0
+918973894385,Reema Yadav,Jaipur,Rajasthan,Jio,Mobile,0
+916160180803,Aarohi Parmar,Chandigarh,Punjab,Jio,Mobile,0
+919089527000,Nisha Iyer,Lucknow,Uttar Pradesh,Airtel,Mobile,0
+918759068403,Lalita Saxena,Varanasi,Uttar Pradesh,Jio,Mobile,0
+918459620839,Vandana Chauhan,Vadodara,Gujarat,Jio,Mobile,0
+917956788011,Sai Naidu,Belgaum,Karnataka,BSNL,Mobile,0
+919958487454,Deepa Ghosh,Jaipur,Rajasthan,Vodafone Idea,Mobile,0
+919971850206,Diya Bisht,Ranchi,Jharkhand,Jio,Mobile,0
+917564627507,Vivaan Sethi,Bhopal,Madhya Pradesh,Jio,Mobile,0
+918590604473,Sneha Warrier,Delhi,Delhi,BSNL,Mobile,0
+919110507712,Aanya Garg,Bhopal,Madhya Pradesh,Vodafone Idea,Mobile,0
+918017862615,Arun Bhatia,Chennai,Tamil Nadu,BSNL,Mobile,0
+916284609324,Suresh Vaghela,Udaipur,Rajasthan,Jio,Mobile,0
+918799339690,Kiran Roy,Lucknow,Uttar Pradesh,Jio,Mobile,0
+919937826432,Divya Chauhan,Bhubaneswar,Odisha,Airtel,Mobile,0
+918358551433,Pankaj Das,Bhubaneswar,Odisha,Airtel,Mobile,0
+919530000772,Meera Mehra,Nashik,Maharashtra,Airtel,Mobile,0
+917538531952,Naveen Kapoor,Gwalior,Madhya Pradesh,BSNL,Mobile,0
+917410000273,Ayaan Gowda,Noida,Uttar Pradesh,Airtel,Mobile,0
+918784226812,Pooja Gupta,Mysore,Karnataka,BSNL,Mobile,0
+917854629361,Satish Chopra,Faridabad,Haryana,Airtel,Mobile,0
+916349605170,Kapil Wani,Kolkata,West Bengal,Jio,Mobile,0
+917553088761,Priya Banerjee,Gurugram,Haryana,Airtel,Mobile,0
+918895140907,Karun Sharma,Mysore,Karnataka,Airtel,Mobile,0
+916020126671,Ritesh Shukla,Coimbatore,Tamil Nadu,Vodafone Idea,Mobile,0
+917479425544,Anvi Mathur,Jabalpur,Madhya Pradesh,BSNL,Mobile,0
+917588414402,Radha Sen,Hubli,Karnataka,BSNL,Mobile,0
+917378590213,Mohit Barua,Patna,Bihar,Jio,Mobile,0
+917770117602,Deepa Pawar,Patna,Bihar,Vodafone Idea,Mobile,0
+917827325936,Lalit Gogoi,Patna,Bihar,Jio,Mobile,0
+917484441042,Manpreet Joshi,Ahmedabad,Gujarat,Jio,Mobile,0
+918919691736,Lalit Bhat,Kochi,Kerala,BSNL,Mobile,0
+919820744904,Rekha Solanki,Ranchi,Jharkhand,Jio,Mobile,0
+918814706866,Rahul Thakur,Agra,Uttar Pradesh,Vodafone Idea,Mobile,0
+917688120909,Manpreet Reddy,Nashik,Maharashtra,Airtel,Mobile,0
+917431613343,Neha Patel,Vadodara,Gujarat,Jio,Mobile,0
+918863477106,Ishaan Sethi,Ghaziabad,Uttar Pradesh,Vodafone Idea,Mobile,0
+917831169924,Meera Arora,Nagpur,Maharashtra,Jio,Mobile,0
+919515783051,Sarita Rawat,Vijayawada,Andhra Pradesh,Jio,Mobile,0
+918345800837,Lakshmi Negi,Srinagar,Jammu & Kashmir,Airtel,Mobile,0
+918310341893,Naresh Choudhary,Dehradun,Uttarakhand,BSNL,Mobile,0
+918416647234,Kavita Khare,Jabalpur,Madhya Pradesh,Jio,Mobile,0
+917751584641,Vinita Kaul,Vijayawada,Andhra Pradesh,Vodafone Idea,Mobile,0
+919171663787,Kapil Modi,Udaipur,Rajasthan,BSNL,Mobile,0
+916132535070,Aarohi Paul,Gurugram,Haryana,Vodafone Idea,Mobile,0
+917170059009,Nisha Sharma,Amritsar,Punjab,Jio,Mobile,0
+917946377840,Navpreet Chopra,Guwahati,Assam,BSNL,Mobile,0
+918176931033,Rajesh Choudhary,Chennai,Tamil Nadu,Jio,Mobile,0
+918094434034,Rahul Kapoor,Mysore,Karnataka,Vodafone Idea,Mobile,0
+918271109788,Manju Kamath,Guwahati,Assam,Airtel,Mobile,0
+919313684003,Vinod Sen,Jammu,Jammu & Kashmir,BSNL,Mobile,0
+917944686625,Harish Saxena,Navi Mumbai,Maharashtra,BSNL,Mobile,0
+918163584382,Ansh Sharma,Agra,Uttar Pradesh,Airtel,Mobile,0
+916317244235,Jaspreet Bose,Noida,Uttar Pradesh,BSNL,Mobile,0
+918748850157,Atharv Agarwal,Belgaum,Karnataka,Airtel,Mobile,0
+919351782044,Anita Khanna,Vadodara,Gujarat,Jio,Mobile,0
+917212580144,Aanya Mehra,Hubli,Karnataka,Jio,Mobile,0
+917877756033,Manish Biswas,Faridabad,Haryana,BSNL,Mobile,0
+917553748985,Priya Rawat,Faridabad,Haryana,Jio,Mobile,0
+919311054298,Nandini Chopra,Gwalior,Madhya Pradesh,Vodafone Idea,Mobile,0
+918943027582,Mahesh Chauhan,Srinagar,Jammu & Kashmir,BSNL,Mobile,0
+919164552402,Asha Mehra,Mumbai,Maharashtra,BSNL,Mobile,0
+917896853260,Ansh Patel,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+917551174082,Mohit Jain,Vijayawada,Andhra Pradesh,Jio,Mobile,0
+917991975986,Geeta Dey,Raipur,Chhattisgarh,BSNL,Mobile,0
+917458033632,Arnav Nair,Patna,Bihar,Airtel,Mobile,0
+918136957146,Neha Patel,Coimbatore,Tamil Nadu,Jio,Mobile,0
+918938926291,Archana Khanna,Belgaum,Karnataka,Vodafone Idea,Mobile,0
+919941098976,Nisha Choudhary,Madurai,Tamil Nadu,Airtel,Mobile,0
+917621918904,Vandana Naidu,Varanasi,Uttar Pradesh,BSNL,Mobile,0
+919463338126,Rajesh Shah,Hubli,Karnataka,Jio,Mobile,0
+919791509923,Jyoti Mehra,Salem,Tamil Nadu,BSNL,Mobile,0
+917145334742,Advik Solanki,Srinagar,Jammu & Kashmir,Vodafone Idea,Mobile,0
+919222083985,Rashmi Chatterjee,Delhi,Delhi,Vodafone Idea,Mobile,0
+917362245722,Advik Chauhan,Mysore,Karnataka,Jio,Mobile,0
+917165722497,Sandeep Rathore,Kolkata,West Bengal,BSNL,Mobile,0
+919541471712,Arnav Reddy,Coimbatore,Tamil Nadu,Vodafone Idea,Mobile,0
+919683502207,Rajeev Khanna,Surat,Gujarat,BSNL,Mobile,0
+919918580247,Sunil Das,Kanpur,Uttar Pradesh,Vodafone Idea,Mobile,0
+916031117638,Rohit Saikia,Mumbai,Maharashtra,Vodafone Idea,Mobile,0
+919814402478,Ramesh Thakur,Kolkata,West Bengal,Jio,Mobile,0
+916289472519,Myra Gupta,Ahmedabad,Gujarat,Vodafone Idea,Mobile,0
+917013017894,Sukhpreet Tiwari,Lucknow,Uttar Pradesh,Airtel,Mobile,0
+919598982145,Kunal Kapoor,Amritsar,Punjab,Vodafone Idea,Mobile,0
+919217424131,Ananya Khanna,Ghaziabad,Uttar Pradesh,BSNL,Mobile,0
+919677989827,Anika Mandal,Mumbai,Maharashtra,Airtel,Mobile,0
+918726746932,Shikha Shinde,Srinagar,Jammu & Kashmir,Jio,Mobile,0
+916183582725,Sneha Mukherjee,Kolkata,West Bengal,Jio,Mobile,0
+917440687630,Preeti Sharma,Coimbatore,Tamil Nadu,Vodafone Idea,Mobile,0
+919582149707,Lalit Tandon,Belgaum,Karnataka,Vodafone Idea,Mobile,0
+916338221424,Alpesh Jadhav,Delhi,Delhi,BSNL,Mobile,0
+917249027968,Rudra Khare,Dehradun,Uttarakhand,Vodafone Idea,Mobile,0
+919133946176,Aarush Chauhan,Hyderabad,Telangana,Jio,Mobile,0
+918991602983,Jyoti Pawar,Ludhiana,Punjab,Vodafone Idea,Mobile,0
+918480746028,Amit Chauhan,Thiruvananthapuram,Kerala,BSNL,Mobile,0
+917238023290,Karun Dey,Aurangabad,Maharashtra,Jio,Mobile,0
+916059347656,Rohit Shinde,Thiruvananthapuram,Kerala,Vodafone Idea,Mobile,0
+918780608523,Uma Shukla,Tiruchirappalli,Tamil Nadu,Airtel,Mobile,0
+918072796098,Aadhya Pai,Delhi,Delhi,Jio,Mobile,0
+919174520027,Radha Kurup,Kanpur,Uttar Pradesh,Airtel,Mobile,0
+916348231446,Bhavna Shekhawat,Allahabad,Uttar Pradesh,BSNL,Mobile,0
+917655024302,Sarita Chauhan,Madurai,Tamil Nadu,Vodafone Idea,Mobile,0
+919111069085,Vivaan Shekhawat,Ahmedabad,Gujarat,Airtel,Mobile,0
+918927163887,Puneet Pant,Madurai,Tamil Nadu,Airtel,Mobile,0
+918966700391,Poonam Dey,Udaipur,Rajasthan,Jio,Mobile,0
+918190128081,Ritu Vaghela,Udaipur,Rajasthan,Vodafone Idea,Mobile,0
+918154518024,Jaspreet Talwar,Delhi,Delhi,Vodafone Idea,Mobile,0
+917028912905,Brijesh Shukla,Mangalore,Karnataka,BSNL,Mobile,0
+917927400898,Raman Desai,Hyderabad,Telangana,BSNL,Mobile,0
+919097045715,Kapil Paul,Jaipur,Rajasthan,Jio,Mobile,0
+919428396478,Manju Biswas,Bhopal,Madhya Pradesh,Vodafone Idea,Mobile,0
+917133642242,Diya Jadeja,Vadodara,Gujarat,Vodafone Idea,Mobile,0
+918257740869,Anita Garg,Ranchi,Jharkhand,Airtel,Mobile,0
+918131162208,Priya Vaghela,Jammu,Jammu & Kashmir,Jio,Mobile,0
+918195986968,Shikha Solanki,Thane,Maharashtra,Airtel,Mobile,0
+918080413836,Sohan Bhat,Dehradun,Uttarakhand,Jio,Mobile,0
+917089555551,Mohan Bhat,Ahmedabad,Gujarat,Vodafone Idea,Mobile,0
+916045609455,Navpreet Shah,Indore,Madhya Pradesh,Jio,Mobile,0
+918884534614,Ashish Tomar,Vadodara,Gujarat,Airtel,Mobile,0
+917741450121,Sanjiv More,Ahmedabad,Gujarat,Vodafone Idea,Mobile,0
+916236731800,Priya Sen,Kochi,Kerala,Vodafone Idea,Mobile,0
+916357110840,Sara Singhal,Surat,Gujarat,Vodafone Idea,Mobile,0
+917358660698,Sneha Modi,Delhi,Delhi,Jio,Mobile,0
+919484444070,Nikhil Iyer,Kolkata,West Bengal,Airtel,Mobile,0
+917744198910,Vijay Kurup,Aurangabad,Maharashtra,Airtel,Mobile,0
+919722570753,Padma Tiwari,Vadodara,Gujarat,Airtel,Mobile,0
+917739259488,Sara Saxena,Thane,Maharashtra,Airtel,Mobile,0
+919443591266,Ritesh Chauhan,Raipur,Chhattisgarh,Vodafone Idea,Mobile,0
+916295745149,Jyoti Shah,Bhubaneswar,Odisha,BSNL,Mobile,0
+918690230599,Aarohi Mukherjee,Vadodara,Gujarat,BSNL,Mobile,0
+917586527534,Rohan Paul,Pune,Maharashtra,Jio,Mobile,0
+919931161949,Shalini Jain,Lucknow,Uttar Pradesh,Jio,Mobile,0
+918421372216,Sohan Goyal,Navi Mumbai,Maharashtra,Vodafone Idea,Mobile,0
+918281921706,Tushar Pillai,Noida,Uttar Pradesh,Airtel,Mobile,0
+916384738347,Manoj Goyal,Vadodara,Gujarat,Jio,Mobile,0
+919215054029,Vikram Tripathi,Jaipur,Rajasthan,Airtel,Mobile,0
+917483535529,Gaurav Chatterjee,Shimla,Himachal Pradesh,BSNL,Mobile,0
+918084166810,Pavan Joshi,Belgaum,Karnataka,Airtel,Mobile,0
+919042099470,Mukul Chauhan,Ranchi,Jharkhand,Jio,Mobile,0
+918420701997,Smita More,Vijayawada,Andhra Pradesh,BSNL,Mobile,0
+918878027309,Pradeep Rawat,Nagpur,Maharashtra,Vodafone Idea,Mobile,0
+916354122175,Sunanda Bhatia,Bhopal,Madhya Pradesh,Jio,Mobile,0
+918767297244,Jitesh Negi,Visakhapatnam,Andhra Pradesh,Vodafone Idea,Mobile,0
+917739856973,Mahesh Ghosh,Chennai,Tamil Nadu,Airtel,Mobile,0
+917725924216,Lalita Banerjee,Jabalpur,Madhya Pradesh,Airtel,Mobile,0
+919765639662,Lakshmi Shah,Ahmedabad,Gujarat,Jio,Mobile,0
+917334812496,Aarohi Bhat,Allahabad,Uttar Pradesh,Jio,Mobile,0
+918464268077,Anika Paul,Chandigarh,Punjab,Airtel,Mobile,0
+919647659752,Sunanda Reddy,Madurai,Tamil Nadu,Jio,Mobile,0
+916227899510,Sara Dar,Bangalore,Karnataka,BSNL,Mobile,0
+917479043890,Advik Mehra,Kolkata,West Bengal,BSNL,Mobile,0
+918060786905,Sanjiv Negi,Udaipur,Rajasthan,BSNL,Mobile,0
+918640979571,Rudra Mitra,Agra,Uttar Pradesh,Vodafone Idea,Mobile,0
+917566586070,Nandini Pant,Mumbai,Maharashtra,Vodafone Idea,Mobile,0
+919719664041,Dinesh Ahuja,Faridabad,Haryana,Jio,Mobile,0
+919360101438,Arun Chatterjee,Bhubaneswar,Odisha,Airtel,Mobile,0
+917515056158,Garima Sarkar,Delhi,Delhi,BSNL,Mobile,0
+916062971639,Arnav Sharma,Navi Mumbai,Maharashtra,BSNL,Mobile,0
+917053501183,Ritesh Yadav,Delhi,Delhi,Vodafone Idea,Mobile,0
+918019785454,Vikram Khanna,Jabalpur,Madhya Pradesh,Airtel,Mobile,0
+917236891179,Aarav Paul,Udaipur,Rajasthan,Vodafone Idea,Mobile,0
+918253036252,Vineet Mir,Nagpur,Maharashtra,Airtel,Mobile,0
+919537133154,Pradeep Goyal,Nagpur,Maharashtra,BSNL,Mobile,0
+919395761577,Myra Mathur,Mysore,Karnataka,Airtel,Mobile,0
